x=-0.00266111   y=1.96057e-05   z=3.68088e-05
x=-0.00600267   y=-0.0052702   z=-5.67498e-05
x=-0.00598818   y=-0.000988732   z=-4.69183e-05
x=-0.00447676   y=-0.00078659   z=-3.15371e-05
x=-0.0127397   y=0.000611425   z=-8.75939e-05
x=-0.00263802   y=-0.00510334   z=5.0134e-06
x=-0.00782859   y=-0.00180895   z=-5.97352e-05
x=-0.00601238   y=-0.00156751   z=-1.46451e-05
x=-0.00187971   y=-0.00435648   z=-1.21623e-05
x=-0.00503425   y=-0.00199409   z=-3.07858e-06
x=-0.00479687   y=-0.00158284   z=-5.26584e-05
x=-0.00451889   y=0.00228272   z=-1.48762e-05
x=-0.00571759   y=0.00232317   z=-5.32219e-05
x=-0.00222372   y=-0.00127621   z=-1.203e-07
x=-0.00429556   y=0.00176997   z=-4.98926e-05
x=-0.0090794   y=0.000923419   z=-5.98395e-05
x=-0.000274489   y=0.00403671   z=2.19165e-05
x=0.000495747   y=-0.00118392   z=-1.83123e-05
x=-0.00342027   y=0.00260176   z=3.08834e-05
x=-0.00625862   y=0.00343553   z=-4.41175e-05
x=-0.00221918   y=0.00707917   z=3.24043e-05
x=-0.00372286   y=0.000988937   z=-4.30907e-05
x=-0.00378089   y=-0.00228342   z=-3.09743e-05
x=-0.00610668   y=0.00198667   z=3.05411e-05
x=-0.00559666   y=-0.000404594   z=-8.04386e-05
x=-0.00650336   y=-0.00601626   z=-4.683e-05
x=-0.00339227   y=-0.00107275   z=-1.07756e-05
x=-0.00634156   y=0.00504883   z=-3.43896e-06
x=-0.00168867   y=-0.00928743   z=-0.000103534
x=-0.00213585   y=-0.0050418   z=-5.43904e-05
x=-0.00498102   y=0.00111203   z=-6.99871e-05
x=-0.00470061   y=-0.0121586   z=-0.000127572
x=0.000341583   y=-0.00344674   z=-2.29923e-05
x=-0.00584681   y=-0.00247445   z=-5.19219e-05
x=-0.00256571   y=-0.000771833   z=1.66686e-05
x=-0.00530441   y=0.00274589   z=-3.18872e-05
x=0.000757809   y=0.00296428   z=4.94379e-05
x=-0.00753354   y=0.00297094   z=1.67352e-06
x=0.00193848   y=0.00307992   z=7.81685e-05
x=-0.00395425   y=0.00207726   z=4.85919e-05
x=-0.000280765   y=0.0121668   z=2.89007e-05
x=-0.00635792   y=0.00171746   z=-3.56452e-05
x=-0.00358264   y=-0.00182905   z=1.44715e-05
x=-0.0154636   y=-0.00263323   z=-0.000148663
x=-0.00790833   y=0.00347804   z=-0.000100945
x=-0.00824707   y=-0.0016038   z=-6.49917e-05
x=-0.00842959   y=0.000905989   z=-8.18299e-05
x=-0.00239318   y=-0.00110493   z=1.51179e-06
x=-0.00469246   y=-0.000247525   z=-6.66112e-05
x=0.000728588   y=7.62814e-05   z=3.91147e-06
x=-0.00284736   y=0.00122497   z=-1.67317e-05
x=-0.000688687   y=-0.000203869   z=-7.18796e-05
x=0.00135584   y=-0.00277433   z=2.49519e-05
x=-0.00664832   y=0.00232907   z=-7.49248e-05
x=0.000694721   y=-0.000937644   z=-4.75966e-05
x=-0.00798283   y=-0.00119703   z=-0.000147818
x=-0.00300666   y=0.000163347   z=-7.55543e-06
x=-0.00712464   y=0.00371052   z=-7.48854e-05
x=-3.17791e-05   y=0.003244   z=2.64076e-05
x=-0.00142884   y=0.00288031   z=-5.41468e-05
x=-0.010252   y=-0.000312097   z=-0.000133757
x=-0.0129209   y=0.00795257   z=-6.06234e-05
x=-0.00491643   y=0.00675145   z=-1.5207e-06
x=-0.0115826   y=0.00763939   z=-0.000137261
x=-0.00111338   y=0.00441398   z=6.49999e-05
x=-0.00854437   y=0.00562988   z=-2.83364e-05
x=0.00178621   y=0.00131112   z=4.99608e-05
x=-0.00423843   y=0.00325309   z=-4.3554e-06
x=-0.00737944   y=0.000552008   z=-4.07217e-05
x=0.00551707   y=-0.000466512   z=7.59206e-05
x=0.000577666   y=0.00391745   z=5.90187e-05
x=-0.00630727   y=-0.00206992   z=-9.89641e-05
x=-0.0071854   y=0.00211007   z=-1.06068e-05
x=-0.00520551   y=0.00271743   z=-2.77449e-06
x=-0.0100468   y=0.00287057   z=-6.89936e-05
x=-0.0146499   y=-0.00201056   z=-0.000113426
x=-0.00303283   y=0.000637882   z=-3.41806e-07
x=-0.00660947   y=0.00644131   z=-1.55821e-05
x=-0.0059239   y=0.000749629   z=-6.90846e-05
x=-0.00763108   y=-0.00025593   z=-1.22096e-05
x=-0.00505986   y=0.00666574   z=-1.0132e-06
x=-0.00912142   y=0.00768639   z=-7.5866e-05
x=-0.00125813   y=0.00596646   z=7.8669e-05
x=6.67352e-05   y=0.00942881   z=1.86422e-05
x=-0.00377597   y=0.000947345   z=9.42812e-06
x=-0.0145123   y=0.00463617   z=-9.48556e-05
x=-0.00747696   y=0.00118633   z=-5.95506e-05
x=-0.00872637   y=0.00216847   z=-3.88464e-05
x=-0.00524796   y=0.00110117   z=-3.7486e-05
x=-0.000532048   y=0.00509281   z=4.41445e-05
x=-0.00571515   y=0.00489493   z=-3.5843e-05
x=-0.00755965   y=0.0056507   z=-5.53161e-05
x=-0.00500755   y=0.00341403   z=-4.4771e-05
x=-0.00911832   y=0.00689091   z=-3.29851e-05
x=-0.00587878   y=0.00745059   z=-6.10726e-05
x=-0.00653273   y=-0.000198139   z=-4.07366e-05
x=-0.00123045   y=0.00646973   z=1.7994e-05
x=0.000639391   y=0.00455784   z=1.35519e-05
x=-0.00780195   y=-0.000200219   z=-6.33424e-05
x=-0.000539592   y=-0.00322967   z=1.06949e-05
x=-0.00616679   y=-0.00137617   z=-5.74205e-05
x=-0.00596992   y=0.00415634   z=1.1022e-05
x=-0.00608701   y=0.0077318   z=-1.20104e-05
x=-0.00288236   y=-0.000822633   z=-2.98155e-05
x=-0.00420356   y=-6.10043e-05   z=-4.2425e-06
x=-0.00303674   y=-0.00505166   z=-3.61944e-05
x=0.000604934   y=0.00257687   z=2.45931e-05
x=-0.00827155   y=0.00461996   z=-2.5018e-05
x=-0.00408871   y=-0.0040421   z=-6.38102e-05
x=-0.00301064   y=0.00114672   z=-3.589e-05
x=-0.00812133   y=-0.00188308   z=-7.39018e-05
x=-0.00488392   y=0.000392701   z=-3.65779e-05
x=-0.00637603   y=0.00487555   z=-6.07209e-05
x=-0.00745388   y=0.00198407   z=-4.27683e-05
x=-0.00650885   y=2.40575e-05   z=-2.88909e-05
x=-0.0068012   y=-3.09287e-05   z=-9.38053e-05
x=-0.00404161   y=0.00263627   z=-1.46715e-05
x=0.00234542   y=0.000843619   z=3.59829e-05
x=-0.000361043   y=0.00287237   z=-9.50923e-06
x=-0.00464222   y=0.00474038   z=-4.18595e-05
x=-0.00543195   y=0.00421895   z=-4.66829e-05
x=-0.00567271   y=0.0023945   z=-1.60893e-05
x=-0.0143838   y=0.00339969   z=-0.00011937
x=-0.0098096   y=0.000975321   z=-0.000128473
x=-0.00371077   y=-0.00452489   z=-3.60579e-05
x=-0.00681567   y=-0.00289584   z=-7.20475e-05
x=-0.0103674   y=0.000674166   z=-0.000142271
x=3.10314e-05   y=-0.00361315   z=9.85289e-06
x=-0.00252054   y=-0.000800991   z=6.35014e-06
x=-0.00580191   y=0.00667543   z=1.32095e-05
x=-0.0123101   y=0.00710086   z=-0.000105642
x=0.000755299   y=-0.00360732   z=3.67145e-05
x=-0.00738679   y=-0.00304707   z=-8.19992e-05
x=-0.00543322   y=0.00659748   z=-1.12384e-07
x=-0.00951909   y=0.00100439   z=-7.03028e-05
x=-0.00631775   y=0.00428316   z=-2.92092e-05
x=-0.00366409   y=-0.00028901   z=-1.3979e-05
x=-0.00432594   y=-0.00287184   z=-2.17989e-05
x=-0.00878077   y=-0.00203637   z=-7.59536e-05
x=-0.0106408   y=0.00357298   z=-9.77091e-05
x=2.9107e-05   y=0.0068189   z=4.88608e-05
x=-0.00658973   y=0.00503379   z=-1.01255e-05
x=-0.00364512   y=-0.000121398   z=-1.80979e-05
x=-0.00692542   y=-7.43824e-05   z=1.2117e-05
x=-0.0119286   y=0.00626787   z=-8.84787e-05
x=0.00329468   y=-0.00287227   z=3.06781e-05
x=-0.00306771   y=-0.00720958   z=-1.78142e-06
x=0.0020753   y=-0.000633883   z=3.59453e-05
x=-0.00327484   y=0.00060385   z=-5.27785e-05
x=-0.00163455   y=-0.00538145   z=-2.2301e-05
x=-0.0103222   y=0.00357571   z=-9.00131e-05
x=-0.00371404   y=0.00290956   z=-1.46674e-06
x=-0.00376083   y=0.00170221   z=-1.20575e-05
x=-0.00343025   y=0.00457457   z=-4.07372e-06
x=-0.000135163   y=0.00358245   z=8.57685e-06
x=-0.0011147   y=-0.000139874   z=8.95948e-06
x=-0.0105475   y=0.00607884   z=-0.000101016
x=-0.00622826   y=0.004005   z=-7.49916e-05
x=-0.0080456   y=0.00538307   z=-3.96728e-05
x=-0.00603463   y=0.00156381   z=-0.000123483
x=-0.00142048   y=-0.000397015   z=-2.89571e-05
x=0.00267467   y=-0.00311995   z=1.43894e-05
x=-0.00454204   y=-2.49657e-05   z=6.63629e-06
x=-0.0116011   y=0.000593264   z=-0.000143923
x=-0.00612596   y=-0.00221651   z=-9.76835e-05
x=-0.00432732   y=0.000134476   z=-6.51893e-05
x=-0.00337768   y=0.00588968   z=1.98434e-05
x=0.00276541   y=-0.00587535   z=-5.53267e-05
x=-0.00329609   y=0.00612526   z=1.13675e-05
x=-0.000154542   y=0.00125442   z=4.01559e-05
x=-0.0057133   y=0.00355156   z=-1.72957e-05
x=-0.00876922   y=0.00739107   z=-3.93655e-05
x=-0.00681903   y=0.00382455   z=-2.68211e-05
x=-0.00102756   y=0.00509266   z=-1.91502e-05
x=-0.00622907   y=0.000165538   z=-3.22418e-05
x=-0.007366   y=0.00382862   z=-2.25751e-05
x=-0.00528354   y=0.000953577   z=-6.87417e-05
x=-0.00105995   y=-0.000719821   z=-1.06456e-05
x=-0.00557668   y=0.00222376   z=1.0456e-05
x=-0.00631174   y=0.00153488   z=-4.17995e-05
x=-0.00789881   y=-0.00207536   z=-8.80993e-05
x=-0.00752507   y=0.00337097   z=-1.42036e-05
x=-0.00365551   y=-0.00160595   z=-3.32223e-05
x=-0.00942637   y=0.00220552   z=-4.88358e-05
x=-0.00665868   y=0.000349079   z=-7.17788e-05
x=-0.00306064   y=0.00365124   z=-3.42299e-05
x=-0.00211918   y=-0.0029565   z=-6.12302e-05
x=-0.00784753   y=0.00129763   z=2.41927e-05
x=-0.00882589   y=0.000962549   z=-6.05755e-05
x=-0.00654069   y=-0.000797145   z=-5.66396e-05
x=-0.0073883   y=0.00258532   z=-5.2474e-05
x=0.00472779   y=-0.00396651   z=3.00443e-05
x=-0.00344809   y=-0.000142922   z=1.00848e-05
x=-0.00331842   y=0.00751654   z=-2.3865e-06
x=-0.00435394   y=0.00239729   z=-2.32776e-05
x=-0.00313203   y=0.000736385   z=-1.31125e-05
x=-0.00992754   y=0.00624749   z=-6.25474e-05
x=-0.00526697   y=-0.0043937   z=-3.95349e-05
x=-0.00706561   y=0.0038298   z=-4.83696e-05
x=-0.00246501   y=0.000989221   z=-4.01642e-05
x=-0.00640749   y=0.000236234   z=-3.96829e-05
x=-0.000639082   y=0.000823788   z=7.20679e-06
x=-0.010984   y=0.00872562   z=-4.42437e-05
x=-0.0112131   y=-0.00552281   z=-0.000114402
x=-0.00446569   y=0.00140948   z=-4.26406e-05
x=-0.0151157   y=0.000209224   z=-3.34522e-05
x=-0.0040834   y=0.00159562   z=-7.42922e-05
x=-0.0084743   y=-0.00314826   z=-0.000116702
x=-0.0163199   y=0.00534176   z=-9.30777e-05
x=-0.00078242   y=0.00389966   z=3.15077e-05
x=-0.0018079   y=0.00461797   z=6.76921e-05
x=-0.00939989   y=0.00807123   z=-4.46761e-05
x=-0.00819984   y=-0.00429442   z=-0.000112855
x=-0.00472221   y=-0.000537138   z=-4.63857e-05
x=7.41499e-05   y=-0.00231414   z=3.98253e-06
x=-0.00671228   y=-0.00503292   z=-0.000120208
x=-0.00721707   y=0.00578387   z=-6.55814e-05
x=-0.0155125   y=0.00689175   z=-8.51454e-05
x=-0.000876047   y=0.00334531   z=-2.37781e-05
x=-0.00649387   y=-0.00189285   z=-8.75663e-05
x=-0.00434469   y=-0.00677458   z=-4.10958e-05
x=-0.00862216   y=-0.00246342   z=-0.000108224
x=-0.00133452   y=-0.00320203   z=-6.89131e-06
x=-0.00787494   y=0.00112414   z=-3.5571e-05
x=0.00132482   y=0.000654414   z=2.92044e-05
x=-0.000415131   y=-0.00343577   z=1.21174e-05
x=-0.00339484   y=0.00433099   z=2.56217e-05
x=-0.0124516   y=0.00495754   z=-8.03403e-05
x=-0.0102327   y=-0.00132363   z=-0.000105177
x=-0.00305377   y=-0.00346705   z=1.47502e-06
x=-0.00474792   y=-0.0017027   z=-7.09815e-05
x=0.000204622   y=0.00350586   z=5.01364e-05
x=-0.00649081   y=0.00715204   z=-6.4406e-05
x=-0.0143489   y=-0.00242783   z=-0.000154792
x=-0.00516652   y=0.00171592   z=-7.06451e-05
x=-0.00520699   y=-0.000425371   z=-4.46557e-05
x=-0.00639002   y=0.0065158   z=-5.86756e-05
x=-0.00796886   y=-0.00136685   z=-7.81264e-05
x=-0.00632932   y=0.000978362   z=-3.4064e-05
x=-0.0117927   y=0.00675133   z=-6.042e-05
x=-0.00631916   y=-0.00104392   z=-0.000116203
x=-0.0113082   y=0.00591992   z=-3.04905e-05
x=-0.00187149   y=0.00018212   z=-3.11343e-08
x=0.000582172   y=0.0089945   z=2.39463e-05
x=-0.0095366   y=0.00161943   z=-9.78334e-05
x=-0.0161634   y=0.00255473   z=-9.19758e-05
x=-0.00384298   y=0.00217048   z=-2.85063e-05
x=-0.00606557   y=0.00254029   z=-1.71981e-05
x=-0.00666168   y=0.00403862   z=2.04825e-05
x=-0.00668142   y=0.00110269   z=-1.06665e-05
x=-0.00543046   y=-0.000917801   z=-7.61946e-06
x=-0.00891396   y=0.000635877   z=-8.00983e-05
x=-0.00796539   y=0.00396355   z=-9.89e-06
x=-0.0104009   y=0.00363168   z=-6.27719e-05
x=-0.00639066   y=0.000920003   z=-2.6327e-05
x=-0.00322944   y=-0.0027853   z=-8.27151e-05
x=-0.00376662   y=-0.000609502   z=-5.62377e-05
x=-0.0061544   y=-0.00271911   z=-6.35262e-05
x=-0.00327198   y=-0.0041915   z=-3.78372e-05
x=-0.00845099   y=-0.00315542   z=-0.000176046
x=-0.00550719   y=0.00192632   z=-6.76094e-05
x=-0.00432547   y=0.00686151   z=-1.96892e-05
x=-0.0052122   y=0.00113035   z=-5.59678e-05
x=0.00137632   y=0.00625168   z=1.32238e-05
x=-0.00698264   y=-0.000799431   z=-0.000106641
x=-0.0131992   y=-0.000983358   z=-0.000187389
x=-0.00411442   y=0.00236038   z=-4.96004e-06
x=-0.00260903   y=0.00169302   z=4.91631e-05
x=-0.00942568   y=-0.00166214   z=-7.72093e-05
x=-0.0101148   y=-0.00138088   z=-9.54064e-05
x=-0.00304069   y=0.0040516   z=-2.64623e-05
x=-0.007632   y=-0.00241529   z=-7.19362e-05
x=-0.00792667   y=0.000226276   z=-0.00011113
x=-0.00646949   y=0.00441123   z=-5.9408e-05
x=-0.00827122   y=-0.00114354   z=-8.02037e-05
x=-0.0062511   y=-0.00185823   z=-7.26327e-05
x=-0.00381099   y=0.00167469   z=9.09722e-05
x=-0.00778541   y=0.00254107   z=-6.46605e-05
x=-0.00231448   y=0.00568056   z=-1.61332e-05
x=-0.00297751   y=0.0036901   z=-4.22018e-06
x=-0.00563012   y=-0.00733433   z=-0.000105624
x=-0.000846692   y=-0.0101756   z=-8.41343e-05
x=-0.0042712   y=-0.00117081   z=-1.26901e-05
x=-0.0134264   y=-0.0042297   z=-0.000153028
x=0.000119799   y=-0.00052156   z=-7.50158e-06
x=-0.0133397   y=0.00414903   z=-7.11832e-05
x=-0.00991985   y=0.00492502   z=-8.09261e-05
x=-0.00834325   y=0.00117946   z=-1.77647e-05
x=-0.0109766   y=-0.00144957   z=-0.000118191
x=-0.000863983   y=-0.00268274   z=4.88897e-05
x=-0.0113548   y=-0.00227125   z=-0.000104878
x=-0.00478676   y=-0.00259438   z=-8.64861e-06
x=-0.0114125   y=0.00590261   z=-0.000107201
x=-0.0141888   y=0.00133257   z=-0.000104767
x=-0.00882436   y=-0.0043481   z=-0.000111432
x=-0.00218017   y=0.00606026   z=4.12489e-05
x=-0.0106513   y=-0.00332994   z=-0.000113329
x=-0.00616565   y=0.00352028   z=-3.42553e-05
x=-0.00332578   y=0.00478812   z=-6.91185e-06
x=-0.0139878   y=0.00273868   z=-0.000108409
x=-0.00383869   y=-0.000695251   z=-4.17517e-05
x=-0.00507216   y=-0.00375536   z=-2.3225e-05
x=-0.00618425   y=-0.001913   z=-3.41618e-05
x=-0.00991085   y=0.00236737   z=-5.21505e-05
x=-0.00265576   y=-0.00458154   z=-9.70748e-06
x=-0.00466149   y=0.00085354   z=1.07887e-05
x=-0.0103868   y=0.00513045   z=-7.83373e-05
x=-0.00693013   y=-0.00211913   z=-5.71529e-05
x=-0.00779769   y=0.0044839   z=8.74021e-06
x=-0.00663885   y=-0.000530953   z=-3.75026e-06
x=-0.0141791   y=0.00189871   z=-6.41731e-05
x=0.0010697   y=-0.00261868   z=-6.72817e-05
x=-0.00910323   y=-0.00706622   z=-0.000150236
x=-0.00848623   y=-0.000760957   z=-4.16365e-05
x=-0.00684438   y=-0.000143495   z=-8.66067e-05
x=-0.00514506   y=0.00175497   z=-6.05428e-05
x=-0.00505531   y=-0.00312301   z=-3.90157e-05
x=-0.00793616   y=0.000833392   z=-2.54021e-05
x=-0.0113445   y=-0.000625946   z=-5.57895e-05
x=-0.00403343   y=-4.43673e-05   z=-2.3322e-05
x=-0.0071659   y=0.00126538   z=-0.000134702
x=-0.00838032   y=-0.00514074   z=-9.12407e-05
x=-0.00700934   y=-0.000198541   z=-4.78699e-05
x=-0.00413986   y=-0.00316434   z=-2.13049e-05
x=-0.000364473   y=-0.00128442   z=2.94388e-05
x=-0.00746242   y=0.00748698   z=-3.36775e-05
x=-0.00198669   y=0.0062232   z=3.13063e-05
x=-0.00691996   y=-0.00537921   z=-8.9631e-05
x=-0.002005   y=-0.00421552   z=-8.3278e-06
x=-0.00525075   y=0.00382099   z=6.47121e-06
x=-0.00556759   y=-0.00121995   z=-3.04825e-05
x=-0.00809756   y=-0.00310833   z=-9.63534e-05
x=-0.0101904   y=-0.00211401   z=-2.31265e-05
x=-0.00469015   y=0.01052   z=3.15659e-05
x=-0.00703643   y=0.00193557   z=-4.54783e-05
x=-0.00523279   y=0.00405688   z=-1.52014e-05
x=-0.00730616   y=-0.000587107   z=-3.29968e-06
x=-0.005291   y=-0.00266011   z=-6.30667e-05
x=-0.00540164   y=0.00405121   z=-4.02734e-05
x=-0.00260807   y=0.00621773   z=-2.43259e-05
x=-0.0102469   y=0.00403166   z=-6.33667e-05
x=-0.00766947   y=0.00264461   z=-4.92472e-05
x=-0.00332818   y=0.00368861   z=-1.10944e-05
x=-0.00885772   y=0.00703234   z=-5.95134e-05
x=-0.00501918   y=0.00104279   z=-6.10921e-05
x=-0.00398448   y=0.0044988   z=-1.71064e-05
x=-0.00208612   y=-0.00377879   z=-9.23924e-05
x=-0.00951381   y=-0.00137   z=-5.99139e-05
x=-0.00649421   y=0.00259543   z=-2.60384e-05
x=-0.00113812   y=0.00123528   z=-1.35934e-05
x=-0.00388815   y=0.00242747   z=2.02243e-05
x=-0.0002296   y=0.000322466   z=-7.63276e-06
x=-0.00231674   y=-0.00401987   z=-1.52827e-05
x=-0.00617188   y=0.00363355   z=-2.60594e-05
x=-0.00455735   y=-0.000331089   z=-1.5014e-05
x=-0.00603681   y=-0.00271861   z=-5.56082e-05
x=-0.0104799   y=0.000463318   z=-7.79293e-05
x=-0.010918   y=0.00109036   z=-7.21739e-05
x=-0.00595478   y=-3.4859e-05   z=-5.53183e-05
x=-0.00252207   y=-0.0048923   z=-0.000156464
x=-0.00610384   y=0.000505725   z=-0.000125588
x=0.00243744   y=-0.000574579   z=-3.55013e-05
x=-0.0016208   y=0.000342886   z=-6.8764e-05
x=0.00186963   y=-0.00976174   z=-0.00016596
x=-0.0117917   y=-0.00145263   z=-0.000125926
x=-0.0115112   y=-0.00428598   z=-0.000183288
x=-0.00159014   y=-0.000182469   z=-4.99924e-05
x=-0.00451506   y=-0.00517399   z=-8.45395e-05
x=-0.012613   y=0.00118007   z=-0.00014581
x=-0.000904982   y=0.00528587   z=-5.45217e-05
x=-0.010419   y=-0.00313814   z=-0.00014362
x=-0.00750121   y=-0.00246502   z=-0.00011454
x=-0.00436372   y=-0.00330484   z=-8.71603e-05
x=-0.0113633   y=0.0014431   z=-8.2991e-05
x=-0.0048925   y=0.00120352   z=-3.53347e-05
x=-0.0118216   y=-0.00421226   z=-0.000166034
x=-0.00868305   y=0.00398241   z=-5.69627e-05
x=-0.0158477   y=-0.00145632   z=-0.000205785
x=-0.0156365   y=-0.00107475   z=-0.000167926
x=-0.0130671   y=0.00519648   z=-0.000137661
x=-0.00383519   y=-0.00331883   z=-3.19973e-05
x=-0.00914254   y=-0.000934089   z=-7.02153e-05
x=-0.0114153   y=-0.000429808   z=-0.0001014
x=-0.00433711   y=-0.00279325   z=1.00582e-05
x=-0.0039998   y=0.00364037   z=2.92298e-05
x=-0.00506775   y=-0.0052518   z=-4.08121e-05
x=-0.00560649   y=-0.00249143   z=1.51019e-05
x=-0.0115609   y=-0.00662142   z=-0.000109176
x=-0.00722312   y=7.60365e-05   z=-9.17813e-05
x=-0.00741615   y=-0.00157118   z=-0.000108639
x=-0.00503094   y=0.00336831   z=-3.97669e-05
x=-0.00846004   y=-0.00496309   z=-0.000117178
x=-0.00548968   y=0.00395264   z=-9.2417e-05
x=0.0022365   y=-0.000946097   z=4.13054e-05
x=-0.00758336   y=-0.00429425   z=-0.000129784
x=-0.00659012   y=0.00109765   z=-4.1422e-05
x=-0.00449755   y=-0.00269222   z=-5.53739e-05
x=-0.00685268   y=-0.00336742   z=-3.31152e-05
x=-0.00200075   y=0.000913383   z=-4.37402e-05
x=-0.00697274   y=-0.00301156   z=-0.000127466
x=-0.00559115   y=-0.000541044   z=-5.77684e-05
x=-0.00621768   y=-0.00485788   z=-0.000101403
x=-0.00513015   y=0.00213666   z=-7.13607e-05
x=-0.00246198   y=0.0050301   z=-5.23161e-06
x=-0.00593385   y=-0.00764581   z=-0.000112952
x=0.00335165   y=-0.000577868   z=6.38808e-05
x=-0.00978038   y=-0.00360619   z=-6.82608e-05
x=-0.00435558   y=0.00108479   z=-5.90512e-06
x=-0.0061336   y=-0.00309611   z=-3.88173e-05
x=-0.00725757   y=-0.00435387   z=-0.000103355
x=-0.000217157   y=-0.00348433   z=-2.07996e-05
x=-0.00547181   y=-0.00429868   z=-0.000113987
x=-0.00388604   y=-0.00193193   z=-7.28274e-06
x=-0.00725492   y=0.000359601   z=-5.366e-05
x=-0.00249049   y=-0.0039359   z=-1.66208e-05
x=-0.0130746   y=-0.00189823   z=-3.29967e-05
x=-0.00922402   y=-0.00693585   z=-0.000111912
x=0.000275457   y=-0.00695656   z=-4.34856e-06
x=-0.0107156   y=-0.00217873   z=-0.000114561
x=-0.0139836   y=-7.03673e-05   z=-4.78269e-05
x=-0.00383332   y=-0.00251342   z=7.76498e-06
x=-0.00285467   y=-0.00246945   z=-1.83462e-05
x=-0.00263277   y=0.000828121   z=3.48085e-05
x=-0.00302066   y=-0.00214256   z=5.08671e-06
x=-0.00671678   y=0.0015496   z=-9.62059e-06
x=-0.00100538   y=0.00539051   z=2.88575e-06
x=-0.00758519   y=-0.00438516   z=-1.74782e-05
x=0.00118141   y=-0.00110316   z=4.01196e-05
x=0.00219077   y=0.00102189   z=2.60769e-05
x=-0.00324446   y=-0.00415812   z=-0.000100319
x=-0.000632908   y=-0.000490806   z=2.43018e-05
x=-0.00856021   y=-0.000391542   z=-4.3805e-05
x=-0.00191183   y=0.00305059   z=-8.89096e-06
x=-0.0050193   y=-0.00567288   z=-5.46908e-05
x=-0.00822437   y=-0.00396909   z=-9.20274e-05
x=-0.00442427   y=-0.000166686   z=8.41373e-06
x=-0.00135443   y=0.00192025   z=-1.16013e-05
x=-0.00658876   y=-0.00661042   z=-8.72795e-05
x=-0.00565703   y=0.00284496   z=-5.72267e-06
x=-0.00699473   y=-0.00977818   z=-0.000119567
x=-0.00161329   y=0.0004481   z=3.84077e-05
x=-0.00114071   y=-0.00335731   z=4.42608e-06
x=-0.00843156   y=-0.00147178   z=-5.77141e-05
x=-0.00419761   y=-0.00023608   z=1.65894e-05
x=-0.00504058   y=-0.00310639   z=-5.06306e-05
x=-0.0017549   y=-0.00184169   z=-1.59863e-05
x=0.00166218   y=0.0022036   z=5.15216e-05
x=-0.00258608   y=-0.000151761   z=-1.03936e-05
x=-0.0085731   y=0.00220283   z=-2.54658e-05
x=-0.00274719   y=-0.00152091   z=-1.41994e-05
x=-0.00908719   y=-0.00104846   z=-0.000107477
x=-0.00236422   y=-0.00413819   z=-1.85621e-06
x=-0.00285093   y=-0.00778753   z=-6.63062e-05
x=-0.00789077   y=-0.00284573   z=-5.25054e-05
x=-0.00539913   y=-0.00339205   z=-6.22792e-05
x=-0.0065164   y=0.0011133   z=-3.08263e-05
x=-0.00843859   y=-0.00472398   z=-8.98137e-05
x=-0.0108414   y=-0.00753938   z=-0.000155354
x=0.00433111   y=0.00601607   z=5.76136e-05
x=-0.00281876   y=0.00256909   z=-2.98427e-06
x=-0.008877   y=-0.00218998   z=-0.000132357
x=-0.00315951   y=-0.00382785   z=4.04582e-05
x=-0.0108644   y=0.00146049   z=-7.65586e-05
x=-0.00143598   y=0.00411685   z=3.68515e-05
x=-0.0129459   y=-0.00141401   z=-0.000112769
x=-0.00955838   y=-0.00343608   z=-0.000120709
x=-0.00783369   y=-0.00241878   z=-5.53569e-05
x=-0.000589364   y=-0.00369054   z=5.66229e-05
x=-0.0131217   y=-0.00443456   z=-0.000146296
x=-0.000566404   y=-8.40221e-05   z=3.55033e-05
x=-0.0114475   y=-0.00516093   z=-0.000140785
x=-0.00112369   y=0.000873807   z=3.63739e-07
x=-0.000884813   y=0.00278984   z=4.56194e-06
x=-0.00789648   y=-0.00298861   z=-9.74434e-05
x=-0.000204715   y=-7.36386e-05   z=7.36567e-05
x=-0.01831   y=-0.00561004   z=-0.000136826
x=-0.00506364   y=-0.00218637   z=-5.18602e-05
x=-0.00419827   y=-0.0030739   z=-5.89282e-05
x=-0.00294289   y=0.00191339   z=-1.33195e-05
x=-0.00161058   y=-0.000253189   z=-2.22938e-05
x=-0.00588931   y=-0.00918294   z=-4.33635e-05
x=-0.0073792   y=-0.00203189   z=-9.19058e-05
x=-0.00838501   y=-0.00713682   z=-4.77758e-05
x=-0.0134289   y=-0.000343405   z=-9.45473e-05
x=-0.00550334   y=-0.00565157   z=-6.72306e-05
x=-0.000989785   y=-0.00903585   z=1.4299e-05
x=-0.0059879   y=-0.000212135   z=-7.83268e-05
x=0.000155706   y=-0.00310768   z=-3.45272e-05
x=-0.000385071   y=-0.00144119   z=-7.71539e-06
x=-0.00483345   y=0.0034085   z=-1.18275e-05
x=-0.00759942   y=-0.00176638   z=-6.48298e-05
x=-0.00793032   y=-0.00046267   z=-1.90935e-05
x=-0.0101348   y=-0.00889375   z=-0.000128021
x=-0.0115231   y=-0.00520558   z=-0.000115642
x=-0.00200122   y=0.00408791   z=4.97875e-05
x=-0.000244042   y=0.00108688   z=2.74631e-06
x=-0.00773315   y=-0.00441372   z=-0.000108024
x=-0.00843939   y=-0.00279809   z=-5.98905e-05
x=-0.000691141   y=-0.00518899   z=-8.68735e-06
x=-0.00365899   y=-0.00840763   z=-7.68396e-05
x=-0.000464424   y=-0.0017399   z=4.08314e-05
